10,"I am not a pro. just a dedicated homeowner with a lot of experience.For limited crown molding cutting. you could definitely do without these stops. but you would have to spend more time. They are really simple stops that just bolt in place on the table of the DeWalt saw. If you put a secondary wood platform on the table. you may have issues. I just have the saw and they mounted fine.SO. since I have had these I have done several major projects with lots of CM and have not been disappointed. They attach easily. are super sturdy and simple. If you have an appropriate DeWalt saw. just get them if you are doing CM."
8,"My male cat loves these bubbles. but he loves playing with bubbles anyway.  My female just looks and occassionally bats at one of the bubbles.  This formula makes LOTS of bubbles!  And it's thick enough to get three sets of bubbles with one dip.  This is sometimes a disadvantage because it seems to overwhelm my cat!  There is a slight smell. but it doesn't really bother me (I'm very sensitive to chemical smells).  I only gave 4 stars because I am not sure my cat is more attracted to these bubbles because of catnip.  He doesn't act the way he does with the herbal catnip..."
8,"Puts Frontline to shame. It killed them initially. but they came back and/or didn't get rid of them completely. Other products worked at first. but more showed up only a couple of weeks later.Advantage started working immediately and has kept them away. The only disadvantage I see is that it doesn't kill ticks. but my cats don't go outdoors so I'm more worried about fleas. Put it on my cats and it also took care of the fleas on my ferret without having to put any product on her which was another big plus."
6,"I paid $6 for an Amazon website recomendation to purchase with my Amazon Shredder  .... WHAT BUNK!!  No where in the manual does it even suggest using oil. but there is no where to even use the oil if you wanted to because the blades are covered with a protective sheild and the oil directions state to put this directly on cutting area!!  Not that $6 is a lot of money. but NEVER EVER should a recomendation link recomending 2 products be purchased for use together. when they cannot be. especially when it does not line-up with the manufacturers recomendations. FALSE ADVERTISING basically."
8,"I started walking my cats outside at the beginning of summer. so I knew I had to have some flea protection. I hadn't had them on any flea prevention for at least 3 years because they were strictly indoors. Prior to that they would go outside on their own and I used frontline. Frontline seemed to stop working after awhile. I switched to revolution. but that is extremely expensive. especially when you have 3 cats. My only reservation about using this product is that it doesn't kill ticks. just fleas. Even so. I thought I'd give it a try because I figured that I would be able to feel a tick on them as they are always climbing all over me and I'm constantly rubbing them. So far. so good. No fleas or ticks and it doesn't stink nearly as much as frontline."
4,"I saw this film last night. although they portray Christ in the typical Western stereotype. it was an intense film. There is a moment in the film where you'd have to be inhuman not to cry. This scene is between Mary and Jesus as he is being forced to carry the cross up a mountain and he falls down and she runs to him. she has a flashback of him as a child falling down while she is running to him...People all around me in the theater were crying. I have never heard people applaud a film when it was over. Actually some people were praying when the film was over.It isn't just hype. the film is highly emotional and disturbing. It isn't the crucifixion that disturbed me. it was the flogging they gave him before he was crucified...If you want to see it. see it on the biggest movie screen available...I think the storm at the end should have been more intense though. I give it 3 1/2 stars."
10,"I picked this drill up at Home Depot where the display and box said 'Drywall and Deck' Drill. Now I was buying the drill to do some framing 2x4 to 2x4's with 2 1/2 screws. I found that the drill bit would bounce around and spin in the screws at the slightest provcation. I ended up pre-drilling each hole. Even still slow or fast it would bounce out and begin the stripping. Oddly about every 4 screws zip in one would go. I finished the job. My 14.4 Dewalt cordless drove them in flawlessly. I even tried the same bit in this one and no luck. I think the problem was the degree of speed was difficult to control and the drill over rev'ed. Larger treaded drywall screws were no problem. This is not a deck screw drill."
6,"What's to say - this is an OEM HP ink cartridge from HP.  It performs exactly as you'd expect.  The price from amazon is good.  The only way you'll typically beat their price on this is either buying in bulk at a warehouse club  or to buy a remanufacturered cartridge or ink kit.  The former is risky as printer prices drop so fast you can end up with more ink than you need at a price higher than a new printer. and the latter which can be messy and sometimes impact print quality if you get low end stuff."
6,"To use this product. first of all you have to download a template from the Avery website. Not necessarily a bad thing. but a time drain if you're on a time crunch putting together the final steps of a presentation. Then when you do have the template you find that the spaces you have to type your title in are ridiculously small - you have to play with font and size until it fits. Again. another time drain. In my case. the ultimate failure was that the tabs did not extend past the edge of my paper in the binder. making it look as if there was any organization. This required a mad rush to the local office supply store to purchase the old fashioned type of tabs. which looked much better. I would not recommend this product at all."
6,"At first I was skeptical that a business card printed on an inkjet printer would look 'professional' - but I was pleasantly surprised to find that. in fact. I can't tell the difference between a print-shop business card and the ones that I made at home.  The clean cut edge is very smooth.  To make things easy just feed the paper one at a time and put the printer on the thick-paper setting. and then fold the edges of the cards toward you when separating them."
