"1","are aliens important to god?","","no. nothing is  important to god.\ngod  is  important to everything."
"1","For Spanish people only: Are you gonna work monday?","If your not spanish, please dont bother answering. Im just curious to know how many people are gonna do that.","People who are Spanish come from Spain, and they are not part of the campaign you speak of (almost all Spanish people come to the US with visas and proper immigration papers). Perhaps you are thinking of MEXICANS and other Latinos who insist on making the immigration issue one based on race."
"1","ask a question???","thought it would be different","Where do babies come from?  Why is the sky blue?  Why is the grass green?"
"1","what is your biggest regret in life?","","Having sex before marriage!"
"1","How many of you would be willing to admitting that you censored on this web-site, or are you cowards too?","To hide ones cowardly ways is to be a coward squared.  I'm sure that those of you who have censored others feel that your actions were justified.  So you shouldn't have any problems telling all.","Censor?  I didn't realize that any participants on YA had the capability or power to censor.  Turn in, report, inform on, promulgate, I'm sure there is lots of that being done.  But not by me. I just dropped in to see what all the fuss was about."
"1","can someone come up with a weird but fun mind altering event revolving aroudn 7-11 or another convenience sto?","","it an old time joke about 7-11..\n\nif 7-11 is open 24 hours, 7 days a week, why do they have padlocks of doors? isn't it useless?"
"1","how can i know i m in love or not?","","if you have to ask then you are not"
"1","lack of communication?","how do you get back to the one you lost because of lack of communication skills?\nand what are these skills?","Been with the same Man for over 8yrs, still can't talk without arguing."
"1","most of the puerto rican know this one how do you make coquito drink?","please if someone know I need to do it for the holidays","1/2 L Water \n15 oz Cream of coconut \n12 oz evaporated Milk \n14 oz Condensed milk \n4 Egg yolk \n2-3 sticks Cinnamon \n1 L White rum\n\nMix all the ingredients in a blender and enjoy!"
"1","I'm extremely happy for no apparent reason what so ever right now, are you happy as well?","","i am extremely happy bc i have a loveing and careing gf"
"1","Class-action lawsuit against Santa?","Does anyone know where I can find a lawyer to file a class-action lawsuit against Santa Claus, Inc. for breach of contract and discrimination? I'm sure there are loads of good Muslim, Jewish, Hindu, Buddhist, and atheist kids all over the world. Why isn't Santa handing out presents to them? He's racist, that's why! We need to band together and sue his fat red ass off! Who's with me?\n\n(take this as a joke, people.^_^)","That's sooooooo been done.  Don't even bother.  Fortunately, Santa Claus, Inc., its trademarks, titles, and everything having to do with ""Santa Claus"" is covered under the ""religious"" protection under the Constitution.  If you believe in Santa Claus, then you can sue him---or his corporation.  If you do not believe in Santa Claus, then you have no grounds for a lawsuit because you are of a different ""faith/belief.""\n\nAs you know, though-----there is no Santa Claus; the parents put the presents under the tree.  If you can find a Muslim who is really worried about it-----please take the bombs off his vest, sit him down, and you guys can talk about Santa.\n\nIf you can find a Hebrew person who is concerned about Santa, then ask him to put down his Torah, and sit down and talk to him about it.\n\nIf you can find a Buddhist who is concerned about Santa, then you can certainly Hmmmmmmmmmm your way into a conversation.\n\nIf you can find an atheist who is concerned about Santa, then they would have to believe in a giving, loving, spirit.  Sorry, that would make them something other than atheist.\n\nNow, if you're this concerned over Santa Claus, I suggest you contact your County Mental Health Department.  I'm sure you can find a counselor there who would be interested in sitting down and talking to you about it.\n\nOh, and----------HO HO HO....MERRY CHRISTMAS."
"1","how can i find a man easily to become ask my mate?","i mean, i wanna know how can i find a man that could be my love","Open you´re eyes ands ears, first what kind of man you want.\nIf you want a spiritual hard working men it more easy to find in a group who help kids or work for free in non-profit organization, instead of a bar. Be part of a group for goods things in this environment you can meet nice people and be better person, or be part of people who share you´res hobbies or sports."
"1","Can you name the twelve apostles of jesus christ?","","1.) Peter, also know as Simon or Simeon\n2.) Andrew (brother of Peter)\n3.) James  \n4.) John \n5.) Philip\n6.) Bartholomew, also known as Nathanael\n7.) Thomas\n8.) James (""the Less"") \n9.) Matthew, the tax collector, also known as Levi\n10.) Simon, also known as ""Simon the Zealot""\n11.) Thaddaeus, also lnown as Judas, son of James\n12.) Judas Iscariot, ""the traitor"", replaced as an apostle in Acts by Matthias"
"1","how can I say I hat you to A bad person (who I love)?","",""
"1","why do people ask guys with high voices if they are gay?","my friend Lance wants to know why people ask him bcuz he has a high voice and he is getting tired of answering.","Just cuz people are rude.  He should tell them to grow up."
"1","best place to donate money?","","What cause do you wish to promote?  Do you want a place which uses your money effectively?  Do you want something local, national or global in scope.\n\nhttp://www.guidestar.org/about/press/050106_tsunami.jsp\n\nhttp://www.charitynavigator.org/"
"1","assuming GOD and SATAN are real?","which one would you pick eternity with and why.","What a very interesting topic you have brought up.....I am an Inupiaq (Eenopak) the best I can do for you in English..Just say it like you see it...I am what you call an Eskimo which we are not.It is an Indian word... Inupiaq is our word for ""The Real People"" and have been existing in the Northern Most Regions of ""Alaska, Siberia, Canada, Greenland. We all can speak the same Language. Our belief of Good and Evil has existed but not in the sense of putting them into human form...It also has to do with nature and everything in it and man having supreme dominion. With survival of the Fittest...Although their were Shamans that practiced the dark arts to control villages to gain wealth. The Good Shamans practiced healing using the natural plants and chants which were passed down and learned by the tribes. This is a dying art but still shared through the family lineages. I still know my family lineage song and passing it down to my relatives. This is our way...The only other thing I can bring up on the subject is we knew of a creator who was good, then there had to be something evil...It is the law of nature. Me I would like to spend my eternity with my tribe when things were serene before the coming of the white race, who seems to bring nothing but distruction in its path. and destroying the ecosystem of our precious homeland...but a calm serene world with our way of life and one with NATURE.....The evil shamans that once ruled certain villages along the northern coast of Alaska at one time controlled over 8,000 Inuit and amassed wealth and showed no respect. They were eventually killed off when the first Europeons brought Alcohol...When they passed out, the people in fear would butcher the shaman and spread his body so that he could not come back to the village using their magic spells they practiced."
"1","How do you say/spell ""little angel"" in greek? -- phonetically?","I don't want the Greek letters (although I won't deny them!), but I'd love to know how to say it phonetically.","little =  μικρός, λίγος \n  mikros, ligos \n\nangel =  άγγελος \n  agkelos\n\nLook at this website to get an idea of how to pronounce the letters.  Sorry I didn't put this here before!  Good luck!\n\nhttp://www.ibiblio.org/koine/greek/lessons/alphabet.html"
"1","If theory of evolution is""theory only"" y people believe its the truth?Any physical evidence of transformation?","","That's just it, it is a theory only and there is NO real proof. And every so often they change and adapt things in this theory when some scientific fact or discovery comes along and begins to expose it. People did not come from monkeys. A piece or two pieces of nothing did not explode and create everything. And evolution disproves itself. It teaches that the strongest species survives. So if that is so why is man still here? Man isn't the strongest species, but he does think. But the original theories say the strongest not the one that can think. So as I said it disproves itself. So now the only logical and factual explanation for existence is GOD!!!"
